ID,RA,DEC,X,Y,Z,MASS,SFR
16632,53.1594849,-27.7692375,7250.25,13151.3,0.517,6.59,0.0047
30537,53.1594925,-27.8029022,7250.53,11131.4,0.716,7.11,0.0029
15299,53.1594734,-27.7786407,7251.12,12587.1,1.939,7.77,0.0676
17009,53.1594543,-27.7677765,7251.98,13238.9,1.122,10.11,0.4677
31790,53.1594429,-27.7717762,7252.5,12999,5.879,8.96,0.3981
12273,53.1594315,-27.79879,7253.57,11378.1,1.864,8.36,0.2512
9398,53.1594315,-27.8234119,7254.08,9900.85,1.813,8.16,0.2138
15434,53.1594162,-27.7778263,7254.15,12636,2.5,7.79,0.1585
12368,53.15942,-27.7981529,7254.34,11416.4,1.042,7.45,0.3548
11389,53.1594162,-27.8058624,7254.65,10953.9,2.474,8.09,0.3162
11635,53.1594086,-27.8038502,7255.02,11074.5,4.198,9.04,0.309
10289,53.1594086,-27.8158321,7255.16,10355.6,0.491,7.52,0.02
31372,53.1593819,-27.780899,7255.93,12451.6,2.387,7.67,0.0692
18094,53.1593742,-27.7569714,7256.02,13887.3,0.066,5.63,0.0006
16610,53.1593742,-27.7694931,7256.09,13135.9,1.12,7.41,0.0191
16995,53.1593704,-27.7667122,7256.34,13302.8,1.002,8.29,0.1479
13670,53.1593742,-27.7891216,7256.6,11958.2,2.009,8.73,1.202
13761,53.1593704,-27.7881699,7256.65,12015.4,0.775,6.82,0.0079
16101,53.159359,-27.7750282,7257.15,12803.9,1.163,9.65,9.332
14281,53.1593513,-27.7851639,7257.74,12195.7,3.928,8.19,3.715
15990,53.1593437,-27.7738419,7257.88,12875.1,3.221,8.34,0.4365
30962,53.1593399,-27.7913036,7258.34,11827.4,0.69,6.6,0.003
17762,53.159317,-27.7608223,7259.01,13656.3,3.092,8.86,1.905
11748,53.1593285,-27.8030853,7259.27,11120.4,0.658,7.52,0.0012
30569,53.1592903,-27.8019676,7261.17,11187.6,2.9,8.05,0.2692
30384,53.1592865,-27.8076096,7261.5,10849,0.73,6.92,0.0036
32299,53.1592598,-27.7592525,7262.16,13750.4,2.941,7.66,0.1202
18080,53.1592407,-27.7572289,7263.15,13871.8,0.973,8.24,0.166
11953,53.1592484,-27.8012066,7263.34,11233.2,1.06,7.53,0.0891
16104,53.1592255,-27.7730179,7264.19,12924.5,1.715,7.53,0.0617
17383,53.159214,-27.7636662,7264.58,13485.6,1.376,8.66,0.3467
30426,53.1591835,-27.8063622,7267,10923.8,3.026,8.01,0.1995
9518,53.1591835,-27.822403,7267.28,9961.36,2.176,8.24,0.6026
10634,53.1591568,-27.8137531,7268.46,10480.4,1.692,10,18.2
13424,53.1591492,-27.7904701,7268.52,11877.3,0.987,7.26,0.1202
12093,53.1591492,-27.7999573,7268.69,11308.1,1.2,7.77,0.302
14778,53.1591339,-27.7820511,7269.14,12382.5,2.92,7.56,0.2344
10924,53.1590919,-27.8100567,7271.86,10702.2,0.618,8.16,0.0631
9195,53.1590919,-27.8250027,7272.14,9805.46,0.624,7.27,0.0209
15081,53.1590767,-27.7801723,7272.15,12495.2,1.835,7.45,0.6166
15946,53.1590004,-27.7740841,7276.15,12860.5,3.66,9.14,0.4467
30505,53.1589966,-27.8039398,7276.83,11069.2,2.366,7.69,0.055
31390,53.1589775,-27.7805519,7277.48,12472.5,1.113,7.35,0.0269
11766,53.1589737,-27.8028889,7278.1,11132.2,1.607,7.85,0.1514
17873,53.1589546,-27.7590084,7278.18,13765,0.714,6.79,0.0112
30649,53.1589584,-27.7998123,7278.79,11316.8,2.413,8.21,0.0871
9335,53.1589661,-27.8239899,7278.81,9866.17,0.757,7.98,0.0028
30082,53.1589546,-27.8168507,7279.29,10294.5,1.044,7.76,0.0437
17458,53.1589317,-27.7629108,7279.47,13531,2.723,7.94,0.3548
12199,53.1589394,-27.7991829,7279.77,11354.6,1.402,7.76,0.2291
10863,53.1589394,-27.8105545,7280.02,10672.3,2.796,8.8,2.042
32167,53.1589203,-27.7627411,7280.25,13541.1,0.866,7.28,0.0052
13326,53.1589279,-27.7912159,7280.28,11832.6,0.48,7.02,0.0023
30518,53.1589241,-27.8035431,7280.76,11092.9,3.44,7.46,0.6918
14167,53.1589012,-27.7857342,7281.5,12161.4,2.446,8.1,0.3311
17186,53.1588783,-27.7649937,7282.52,13406,8.174,8.97,12.88
30477,53.1588554,-27.8046532,7284.35,11026.4,3.245,7.83,0.123
17597,53.1588249,-27.7617931,7285.15,13597.9,1.79,8.39,0.1862
9832,53.158844,-27.8203583,7285.19,10084,0.498,7.9,0.0603
17848,53.1588058,-27.759264,7286.09,13749.7,5.187,8.05,1.995
12751,53.1588058,-27.7971554,7286.95,11476.2,1.911,10.98,0.1862
14473,53.1587868,-27.7845993,7287.68,12229.6,1.94,8.66,0.955
16719,53.1587448,-27.770525,7289.59,13074.1,0.981,9.83,9.332
18064,53.1587334,-27.7574444,7290.02,13858.9,0.996,8.84,1.175
17814,53.1587257,-27.7595539,7290.35,13732.3,4.672,8.17,2.042
30527,53.1587372,-27.8033657,7290.54,11103.6,2.36,7.48,0.0891
10412,53.1587257,-27.8147697,7291.45,10419.3,0.702,7.41,0.0195
31407,53.1586914,-27.780302,7292.57,12487.5,0.739,6.87,0.0026
13539,53.15868,-27.7895699,7293.31,11931.4,1.955,8.13,0.0776
31546,53.1586723,-27.777401,7293.54,12661.5,2.06,7.53,0.7586
12277,53.1586494,-27.7985554,7295.07,11392.3,0.938,7.37,0.01
13105,53.1586227,-27.7928543,7296.54,11734.3,0.248,6.49,0.0007
11495,53.1585579,-27.8049908,7300.25,11006.1,3.123,7.96,0.3631
9912,53.1585579,-27.8191738,7300.4,10155.2,0.529,7.21,0.0016
14558,53.1585312,-27.7834454,7301.08,12298.8,1.727,7.85,0.0537
11751,53.1585236,-27.8029537,7301.86,11128.4,1.941,8.28,0.1096
16248,53.1585007,-27.772028,7302.61,12983.9,3.022,8.61,0.4571
12933,53.1584969,-27.7958679,7303.15,11553.5,0.157,7.75,0
14086,53.1584969,-27.7862072,7303.16,12133.1,2.454,8.29,0.5623
32264,53.1584702,-27.7603436,7303.92,13684.9,9.241,9.14,8.912
30724,53.1584702,-27.7980442,7304.73,11422.9,2.786,7.3,0.0363
11438,53.1584663,-27.8054447,7305.06,10978.9,1.719,7.64,0.195
16151,53.1584435,-27.7739677,7305.65,12867.5,2.334,10.82,58.88
15106,53.1584396,-27.780138,7306.08,12497.3,1.671,8.16,0.2089
29897,53.158432,-27.8217888,7307.16,9998.24,2.981,8.5,0.5754
13077,53.1584206,-27.7929363,7307.18,11729.4,0.078,4.88,0.0005
15348,53.1584091,-27.778616,7307.62,12588.7,2.223,8.68,0.3311
10365,53.1584129,-27.8152981,7308.08,10387.6,1.095,8.17,0.4786
9999,53.1583977,-27.8190079,7308.83,10165.1,1.296,9.61,0.0407
10559,53.1583786,-27.813446,7309.7,10498.8,3.654,8.78,2.63
9490,53.1583786,-27.8228283,7310.05,9935.88,0.643,7.98,0.0417
16889,53.1583595,-27.7682571,7310.07,13210.1,0.883,8.4,0.1905
13473,53.1583595,-27.7949219,7310.5,11610.3,0.06,-99,-99
10407,53.1583557,-27.8148518,7311.1,10414.5,0.847,8.12,0.1
12218,53.1583328,-27.7992744,7311.99,11349.1,1.031,8.19,0.0813
11552,53.1583328,-27.8045826,7312.07,11030.6,0.43,7.3,0.0019
13694,53.1583214,-27.7887897,7312.39,11978.2,0.853,7.29,0.0631
15826,53.1583099,-27.774971,7312.8,12807.3,0.151,5.91,0.0006
16595,53.1582985,-27.7699909,7313.35,13106.2,0.072,5.34,0.0008
30568,53.1583061,-27.8020134,7313.5,11184.8,4.076,8.62,0.182
11231,53.1583023,-27.8071709,7313.73,10875.4,3.994,7.99,2.344
15591,53.158287,-27.7774506,7314.04,12658.6,1.688,9.05,2.344
12307,53.1582756,-27.7987976,7314.96,11377.7,1.01,8.58,0.1318
12339,53.1582375,-27.79842,7317.03,11400.4,1.101,8.14,0.2951
13461,53.1582298,-27.7907753,7317.37,11859,0.096,6.91,0
10757,53.158226,-27.8114662,7317.8,10617.6,3.277,9.12,1.585
11415,53.1582146,-27.8057194,7318.47,10962.4,1.715,7.99,0.3162
13330,53.1581993,-27.7915039,7318.88,11815.3,3.781,8.68,11.48
13288,53.1581879,-27.7936039,7319.66,11689.3,4.978,9.32,50.12
17700,53.1581688,-27.7606773,7319.95,13664.9,9.844,10.44,100
15282,53.1581688,-27.7810955,7320.36,12439.9,0.588,9.3,2.951
13531,53.1581726,-27.7903347,7320.42,11885.5,0.916,8.65,0.0162
13274,53.1581154,-27.7925663,7323.49,11751.6,0.896,8.59,0.1698
17569,53.1581039,-27.7620831,7323.5,13580.6,2.286,8.39,0.6166
14141,53.1581078,-27.7863636,7323.65,12123.7,4.53,9.44,7.08
16532,53.1580849,-27.7701397,7324.73,13097.2,1.774,7.92,0.1202
9411,53.1581001,-27.8232841,7324.83,9908.55,2.806,8.6,0.4786
32086,53.1580429,-27.7648335,7326.7,13415.5,3.119,7.05,0.2692
16836,53.1580391,-27.7675705,7327.07,13251.3,0.982,7.17,0.0178
11703,53.1580505,-27.8033695,7327.1,11103.4,4.179,8.79,0.912
13870,53.1580429,-27.7874565,7327.1,12058.2,2.375,8.48,0.1175
17061,53.1580315,-27.7692108,7327.43,13152.9,0.061,8.53,0.049
15562,53.1580276,-27.7769432,7327.7,12689,2.806,8.21,0.2512
30040,53.1580315,-27.8179512,7328.24,10228.5,5.348,9.45,2.188
32089,53.1580086,-27.7646923,7328.6,13424,2.603,7.99,0.1738
32405,53.1580048,-27.7564163,7328.68,13920.6,1.781,7.95,0.1288
15774,53.1580048,-27.7757778,7328.93,12758.9,3.223,8.58,7.244
30466,53.1580124,-27.8048763,7329.04,11013,1.609,7.12,0.3162
32242,53.1579933,-27.7607803,7329.3,13658.8,8.701,10.37,562.3
15995,53.1579552,-27.7739239,7331.56,12870.1,1.097,7.9,0.3467
17123,53.1579475,-27.7655983,7331.95,13369.7,0.083,4.71,0.0003
31678,53.1579475,-27.7745285,7332.03,12833.9,1.472,7.59,0.0562
14345,53.1579437,-27.7847614,7332.35,12219.9,2.666,8.28,0.3981
31844,53.1579285,-27.7706051,7332.97,13069.3,5.138,7.7,1.202
31636,53.1578941,-27.7754002,7334.75,12781.5,2.49,8.18,0.182
30781,53.1579018,-27.7967587,7334.81,11500,4.561,9.05,0.3162
11644,53.1578827,-27.8037777,7335.91,11078.9,2.03,7.68,0.123
10112,53.1578865,-27.8173981,7335.95,10261.7,1.169,7.9,0.0977
15277,53.1578712,-27.7791939,7336.17,12554,1.722,8.88,0.5754
31422,53.157856,-27.7799969,7337.01,12505.8,4.939,8.31,0.3715
10483,53.1578636,-27.8144054,7337.08,10441.2,1.41,8.98,2.455
31063,53.1578484,-27.7882214,7337.51,12012.3,0.799,6.99,0.0043
16939,53.1578369,-27.7669411,7337.78,13289.1,1.058,8.13,0.0013
15543,53.1578331,-27.7775574,7338.09,12652.2,2.69,9.12,3.631
31773,53.1578293,-27.7722054,7338.34,12973.2,0.753,7.08,0.0091
14690,53.1578255,-27.7825432,7338.63,12353,1.616,7.99,0.1202
32253,53.1578102,-27.7605228,7338.99,13674.2,2.903,9.2,0.0575
12885,53.1578217,-27.7975063,7339.19,11455.1,0.728,9.43,2.57
10476,53.1578255,-27.8147564,7339.2,10420.2,0.55,9.92,40.74
11213,53.1578026,-27.8074245,7340.17,10860.1,1.494,8.61,1.479
18215,53.1577148,-27.7562008,7344.07,13933.5,0.888,8.44,0.2042
17929,53.1576996,-27.7593365,7344.93,13745.4,1.108,9.08,0.5248
32245,53.1576958,-27.7607193,7345.11,13662.4,9.629,10.81,1259
14758,53.1576996,-27.7821941,7345.21,12374,0.455,6.86,0.0016
17000,53.1576843,-27.7678795,7345.76,13232.8,2.439,9.26,1.349
17054,53.1576843,-27.7660446,7345.93,13342.9,0.069,4.35,0.0005
14631,53.1576576,-27.7833157,7347.58,12306.6,2.689,8.81,1.698
12451,53.1576462,-27.7990055,7348.43,11365.2,2.688,10.15,50.12
31796,53.1576271,-27.7716808,7348.87,13004.7,1.349,7.58,0.0004
17327,53.1576042,-27.7649326,7350.08,13409.6,0.547,8.03,0.0646
17223,53.1575737,-27.7647247,7351.62,13422.2,3.464,8.87,2.951
12626,53.1575546,-27.7960205,7353.15,11544.4,0.119,6.71,0
15371,53.1575508,-27.7783623,7353.23,12603.8,1.487,7.85,0.1072
12891,53.1575127,-27.795332,7355.53,11585.6,0.862,8.61,0.0912
14636,53.1574936,-27.7829742,7356.28,12327.1,0.815,7.87,0.006
32001,53.1574821,-27.7666931,7356.56,13304,8.091,8.39,0.8913
13596,53.157486,-27.7926464,7356.77,11746.8,0.077,6.66,0.001
15735,53.1574631,-27.7764473,7357.8,12718.7,0.8,8.71,0.389
15756,53.1574478,-27.7755661,7358.65,12771.6,3.678,7.98,0.5129
11423,53.1574402,-27.8057194,7359.36,10962.4,1.905,8.39,0.4074
14492,53.1574287,-27.7838364,7359.71,12275.4,2.213,8.33,0.1096
15891,53.1574211,-27.7744694,7359.91,12837.4,2.097,7.83,0.1995
15309,53.1573944,-27.7787437,7361.54,12580.9,1.318,8.31,0.3631
17026,53.1573753,-27.7682819,7362.31,13208.7,1.004,9.03,1.318
17588,53.1573677,-27.7622471,7362.59,13570.7,0.885,8.4,0.1096
13682,53.1573639,-27.7892094,7363.34,11953,1.04,8.48,0.631
31380,53.1573563,-27.7807045,7363.44,12463.3,3.272,8.29,0.0851
13958,53.1573601,-27.7868633,7363.45,12093.8,0.551,6.57,0.0028
13031,53.1573334,-27.7938976,7364.85,11671.8,0.049,5.41,0.0004
10225,53.1573372,-27.8165455,7365.12,10312.9,2.048,8.91,1.698
15546,53.1573029,-27.7774162,7366.32,12660.6,2.707,8.6,1.097
10312,53.1573105,-27.8155975,7366.5,10369.7,1.906,8.23,0.4365
15606,53.1572838,-27.7770786,7367.37,12680.8,1.602,8.63,0.5129
31478,53.1572762,-27.7790127,7367.67,12564.8,2.015,8.32,0.0661
12495,53.1572762,-27.7984581,7367.97,11398.1,0.612,9.02,0.3631
11094,53.15728,-27.8083897,7368.03,10802.3,1.453,8.39,0.302
30509,53.1572723,-27.8038292,7368.37,11075.8,1.384,7.43,0.0117
30792,53.1572571,-27.7965069,7369.04,11515.2,0.84,7.3,0.0002
32234,53.1572456,-27.7609825,7369.12,13646.7,2.033,7.34,0.1288
17243,53.157238,-27.7646008,7369.48,13429.5,1.049,7.57,0.0282
30594,53.1572456,-27.8013458,7369.83,11224.8,3.901,8.63,0.3388
31078,53.1572342,-27.7878723,7370.08,12033.2,3.426,7.82,0.3236
14629,53.1572304,-27.7852612,7370.24,12189.9,0.638,9.91,1.82
15501,53.1572037,-27.7785206,7371.62,12594.3,1.282,9.13,1.995
12940,53.1572037,-27.7945118,7371.76,11634.9,1.51,8.7,0.3715
16492,53.1571541,-27.7704544,7374.15,13078.3,0.356,6.77,0.0002
17850,53.1571503,-27.7592621,7374.16,13749.8,1.403,7.7,0.0724
11104,53.1571465,-27.8088074,7375.12,10777.1,2,9.54,7.244
32145,53.1571236,-27.7633553,7375.53,13504.2,2.188,7.64,0.0955
15097,53.1570854,-27.7802658,7377.84,12489.6,3.051,9.02,1.259
17389,53.1570778,-27.7640018,7377.91,13465.5,0.402,7.81,0.0282
15804,53.1570816,-27.7751331,7378,12797.6,1.163,7.42,0.4677
12036,53.1570663,-27.8006725,7379.13,11265.3,1.188,8.18,0.5495
30436,53.1570625,-27.8058491,7379.6,10954.6,0.094,4.34,0.0002
16614,53.1570396,-27.7695045,7380.15,13135.3,1.161,7.88,0.0074
30545,53.1570244,-27.8026638,7381.48,11145.8,1.994,7.64,0.0195
17413,53.1570053,-27.7631474,7381.93,13516.7,1.144,7.89,0.0174
10709,53.1569977,-27.81217,7383,10575.4,0.64,8.13,0.1023
17184,53.1569366,-27.7650604,7385.6,13402,2.594,8.53,1.23
30475,53.1569443,-27.8046951,7385.83,11023.9,3.354,7.97,0.2399
16008,53.1569099,-27.7740097,7387.13,12865.1,0.884,8.58,0.0037
30464,53.1569023,-27.8048935,7387.99,11012,2.242,7.82,0.0363
16265,53.1568871,-27.7718964,7388.22,12991.7,2.322,7.87,0.2138
30419,53.1568832,-27.8066196,7388.96,10908.4,1.732,7.98,0.1995
15399,53.1568565,-27.7782803,7389.9,12608.7,1.274,8.14,0.263
13699,53.1568222,-27.7898922,7392.03,11912,0.884,8.42,0.1622
15803,53.1568108,-27.7751389,7392.31,12797.3,1.476,7.66,0.0813
31913,53.1567993,-27.7691555,7392.94,13156.2,4.435,6.79,0.1479
15732,53.1567993,-27.7756767,7393.01,12765,1.763,8.01,0.3715
31996,53.1567955,-27.7670727,7393.07,13281.2,8.163,9.68,5.754
31142,53.1567955,-27.7863121,7393.42,12126.9,3.273,7.9,0.2291
11865,53.1567917,-27.8019619,7393.91,11188,0.963,7.69,0.1288
11409,53.1567802,-27.805769,7394.46,10959.4,2.776,8.79,0.4677
10088,53.1567764,-27.8175545,7394.88,10252.3,2.361,8.72,0.3162
31750,53.1567612,-27.7728844,7394.97,12932.5,2.489,7.72,0.0759
12494,53.1567535,-27.7971497,7395.73,11476.6,1.255,8.09,0.0269
31414,53.1567459,-27.7802448,7395.88,12490.9,2.39,7.38,0.0437
13669,53.1567497,-27.7889042,7395.89,11971.3,0.957,7.81,0.0398
11187,53.1567535,-27.8075371,7395.94,10853.4,2.406,8.59,0.4571
17926,53.1567383,-27.7589359,7395.96,13769.5,2.338,9.51,3.89
13097,53.1567345,-27.7955761,7396.75,11571,1.084,10.31,30.2
14144,53.1567307,-27.785965,7396.76,12147.7,0.836,7.82,0.0501
10151,53.1567345,-27.8170185,7397.03,10284.5,2.844,8.72,0.631
9527,53.1567345,-27.8230667,7397.22,9921.6,1.874,10.58,15.49
11005,53.1567307,-27.8091526,7397.29,10756.5,0.979,7.85,0.0537
16170,53.1567116,-27.7725506,7397.57,12952.6,1.155,7.5,0.024
11453,53.1567154,-27.8054104,7397.98,10981,2.015,8.25,0.389
12031,53.1566963,-27.8005123,7398.87,11274.9,2.075,7.77,0.1349
13281,53.1566849,-27.7945099,7399.39,11635,0.055,9.01,0.7762
13357,53.15662,-27.7912178,7402.71,11832.6,1.004,8.56,0.5495
30639,53.1566048,-27.8000736,7403.71,11301.2,7.157,8.41,6.026
16911,53.1565895,-27.7675228,7404.05,13254.3,2.081,8.84,0.8318
16390,53.1565552,-27.7712135,7405.82,13032.8,0.387,6.59,0.0009
31168,53.1565361,-27.7855377,7407.2,12173.3,1.65,7.65,0.1413
12521,53.1565247,-27.7972641,7407.92,11469.7,1.337,8.58,0.2884
15316,53.1565132,-27.7796593,7408.15,12526,1.271,8.84,0.5129
14953,53.1565132,-27.7810097,7408.21,12445,2.616,8.31,0.0692
32157,53.1565056,-27.7629833,7408.27,13526.5,3.371,8.49,0.1
16835,53.1564865,-27.7681885,7409.54,13214.3,0.106,7.06,0
9850,53.1564941,-27.8198547,7409.9,10114.4,1.81,9.01,0.5012
16296,53.1564713,-27.7721996,7410.37,12973.7,3.937,9.59,7.08
31592,53.1564598,-27.7764301,7411,12719.7,1.686,7.39,0.0295
30250,53.1564598,-27.8117504,7411.54,10600.6,1.913,7.75,0.1585
30608,53.1564445,-27.8008957,7412.33,11251.9,3.519,8.37,0.1778
15564,53.1564293,-27.7769299,7412.61,12689.9,0.07,4.69,0.0003
32256,53.1564217,-27.7605,7412.74,13675.6,2,8.09,0.0275
16446,53.1564217,-27.7708092,7412.88,13057,1.381,7.93,0.1549
11964,53.1564102,-27.8011017,7413.97,11239.5,1.139,7.71,0.0389
15495,53.1563988,-27.7774334,7414.24,12659.6,1.157,7.65,0.0016
30457,53.1563988,-27.8050938,7414.73,11000,3.464,7.36,0.537
16915,53.1563835,-27.767828,7414.82,13235.9,1.948,8.63,1.445
11087,53.1563988,-27.8108063,7414.83,10657.2,0.629,10.03,12.88
16478,53.1563759,-27.7706738,7415.48,13065.2,3.395,8.98,2.512
12337,53.1563492,-27.7989731,7417.22,11367.2,2.672,9.68,10.23
31346,53.1563416,-27.781456,7417.49,12418.3,3.462,7.49,0.2042
31254,53.1562767,-27.7835293,7420.86,12293.8,1.757,7.49,0.0372
15312,53.1562538,-27.7792683,7422.04,12549.5,1.318,8.7,0.3802
15561,53.1562424,-27.7769623,7422.56,12687.8,4.076,8.89,4.169
14250,53.1562386,-27.7852612,7422.83,12189.8,2.218,8.39,0.1445
31042,53.1562386,-27.7888145,7422.99,11976.8,3.37,8.13,0.1549
10686,53.1562386,-27.8122005,7423.3,10573.6,1.96,8.33,0.3631
17400,53.1562233,-27.7632675,7423.33,13509.6,2.536,7.85,0.2455
18128,53.1562233,-27.7573719,7423.35,13863.3,0.8,9,0.4365
17951,53.1562042,-27.7583599,7424.31,13804,1.566,8.4,0.4571
32203,53.1561852,-27.7618427,7425.4,13595.1,2.37,8.16,0.0776
14162,53.1561737,-27.7862358,7426.42,12131.5,0.933,8.2,0.2884
17210,53.1561432,-27.7648277,7427.59,13415.9,0.108,5.22,0.0011
12888,53.1561241,-27.7943344,7429.03,11645.5,2.662,8.46,0.3467
15811,53.1561165,-27.7757645,7429.31,12759.7,1.268,8.73,0.0537
31197,53.1561089,-27.7849941,7429.9,12206,2.369,7.67,0.0676
13597,53.156105,-27.7897949,7430.02,11918,3.198,9.1,8.511
30169,53.1560936,-27.8140793,7431.03,10460.8,0.348,6.68,0.0011
17626,53.1560745,-27.7616386,7431.17,13607.3,1.943,8.8,0.912
30625,53.1560669,-27.8004856,7432.25,11276.5,3.609,8.23,0.2455
16837,53.1560516,-27.7675838,7432.56,13250.6,1.721,7.61,0.1318
16527,53.1560478,-27.7709465,7432.84,13048.8,1.812,9.29,2.188
14974,53.1560097,-27.7808971,7434.93,12451.7,6.277,8.38,0.871
10648,53.1560097,-27.8125572,7435.46,10552.1,1.688,8.36,0.4898
12989,53.156002,-27.7937584,7435.62,11680.1,0.202,6.58,0.0016
30794,53.1559715,-27.7963657,7437.33,11523.7,0.548,6.49,0.0013
16921,53.1559372,-27.7700748,7438.62,13101.1,1.099,9.82,0.0661
16227,53.1559372,-27.7729206,7438.75,12930.4,1.046,9.08,0.8913
11074,53.155941,-27.8087215,7439.09,10782.3,1.425,8.67,0.3467
17572,53.1559219,-27.7618866,7439.34,13592.4,1.094,7.68,0.0038
30661,53.1559296,-27.7995796,7439.6,11330.8,4.636,7.53,0.8128
17017,53.15588,-27.7666931,7441.63,13304,4.006,8.74,9.772
16994,53.1558762,-27.7664795,7441.79,13316.8,2.441,8.05,0.1096
9615,53.1558876,-27.8222218,7442.04,9972.3,0.652,8.66,0.631
32096,53.1558647,-27.7645435,7442.46,13433,2.324,7.7,0.0195
29923,53.1558723,-27.8210335,7442.9,10043.6,0.646,6.97,0.0138
12997,53.1558609,-27.7949009,7443.1,11611.6,1.039,9.44,8.71
15889,53.1558533,-27.7746525,7443.19,12826.4,1.631,8.21,0.5248
16213,53.1558456,-27.7725449,7443.65,12952.9,0.516,7.78,0.0006
30612,53.1558533,-27.8008728,7443.66,11253.2,1.723,7.56,0.0437
16902,53.1558418,-27.7679405,7443.68,13229.2,1.275,9.09,0.0447
31335,53.1558418,-27.7815838,7443.98,12410.5,2.943,8.37,0.1023
13678,53.1558342,-27.7904682,7444.38,11877.5,0.554,9.59,0.0078
30517,53.1558266,-27.8035545,7444.98,11092.3,1.599,7.48,0.0068
11186,53.1558266,-27.8076344,7445.05,10847.5,1.741,8.7,0.389
15520,53.1557693,-27.7772446,7447.62,12670.9,1.399,7.58,0.0288
13947,53.1557732,-27.7869644,7447.67,12087.7,0.063,4.64,0.0005
31198,53.1557655,-27.7849712,7448.09,12207.3,4.547,8.97,0.2089
16509,53.1557503,-27.7706203,7448.65,13068.4,0.405,7.37,0.0023
30299,53.1557617,-27.8102646,7448.69,10689.8,1.897,8.28,0.5012
10192,53.1557579,-27.8166428,7448.88,10307.1,1.386,7.79,0.0776
31421,53.1557426,-27.7800179,7449.25,12504.6,2.288,8.13,0.0589
31367,53.155735,-27.7810097,7449.51,12445,1.641,7.2,0.302
12916,53.1557121,-27.7954311,7450.93,11579.8,0.5,8.62,0.0513
17375,53.1556587,-27.7637882,7453.44,13478.2,2.983,9.44,5.754
15517,53.1556473,-27.7792988,7454.23,12547.7,1.756,10.44,72.44
16925,53.1556358,-27.7669983,7454.57,13285.6,3.391,8.19,0.6761
17746,53.155632,-27.7604885,7454.79,13676.3,1.22,8.28,0.3236
15603,53.1556091,-27.7766399,7456.07,12707.2,0.612,7.08,0.0026
30522,53.1556168,-27.8034115,7456.19,11100.9,1.347,6.74,0.1318
12986,53.1556053,-27.794281,7456.66,11648.8,2.081,8.92,1.514
32090,53.1555786,-27.7646713,7457.52,13425.3,1.342,7.54,0.1259
31605,53.1555672,-27.7761269,7458.38,12738.1,1.581,7.3,0.2455
31236,53.1555443,-27.7839813,7459.77,12266.7,0.764,6.31,0.0282
11272,53.1555481,-27.8068733,7459.85,10893.2,3.79,8.55,8.511
31156,53.1555367,-27.7859154,7460.12,12150.7,2.241,7.93,0.0178
10118,53.1555367,-27.8173466,7460.76,10264.9,1.356,8.13,0.2455
9877,53.1555176,-27.8194695,7461.67,10137.4,0.204,5.97,0.0028
15084,53.1554527,-27.7802258,7464.63,12492,4.089,9.05,2.399
11640,53.1554565,-27.8038197,7464.75,11076.4,3.724,7.88,0.8128
14608,53.1554451,-27.7914925,7465.04,11816.1,0.665,11.24,1.38
14075,53.1554337,-27.7863026,7465.63,12127.4,2.314,7.92,0.4074
15751,53.155426,-27.7757301,7465.94,12761.8,0.572,7.68,0.0047
14594,53.1554184,-27.7833443,7466.33,12305,0.492,7.59,0.0001
17214,53.1554146,-27.7660694,7466.42,13341.4,1.055,10.04,8.128
16342,53.1553917,-27.7715244,7467.55,13014.1,0.868,7.71,0.0005
30020,53.1553993,-27.8184109,7468.04,10200.9,2.604,7.98,0.4677
16485,53.1553497,-27.7706757,7469.94,13065.1,3.249,9.28,1.445
16235,53.1553345,-27.7720432,7470.61,12983.1,1.028,7.23,0.1905
17407,53.1553345,-27.763216,7470.66,13512.7,0.724,6.98,0.0021
10377,53.1553421,-27.8151817,7471.02,10394.7,6.771,10.16,17.38
9637,53.1553307,-27.8214703,7471.64,10017.4,1.326,8.59,0.1698
32134,53.1553078,-27.7636642,7471.95,13485.7,1.977,7.08,0.123
30689,53.1553001,-27.7987595,7472.89,11380.1,2.68,7.4,0.0977
32356,53.1552849,-27.757822,7473.19,13836.3,0.07,4.59,0.0009
9745,53.1552811,-27.8205853,7474.22,10070.5,0.662,7.55,0.0035
31058,53.1552658,-27.7882862,7474.51,12008.4,1.715,7.83,0.0741
16859,53.1552505,-27.7695274,7475.13,13134,0.782,9.8,4.898
11837,53.1552391,-27.8021545,7476.13,11176.3,1.214,7.51,0.138
10952,53.1552429,-27.8097782,7476.14,10718.9,1.788,9.12,0.2884
12458,53.1552315,-27.7974091,7476.61,11461.1,1.717,8.07,0.2512
11077,53.15522,-27.8087597,7477.35,10780,1.104,8.6,0.8318
15867,53.1552048,-27.7748394,7477.6,12815.2,3.176,8.98,2.042
17576,53.1551971,-27.7620029,7477.85,13585.5,1.118,8.49,0.0676
15620,53.1551628,-27.7768078,7479.83,12697.1,1.616,8.42,1.259
17517,53.1551552,-27.7623615,7479.99,13563.9,0.139,5.29,0.0005
14673,53.155159,-27.7826595,7480.17,12346.1,0.32,6.21,0.0019
14503,53.1551552,-27.7837372,7480.42,12281.4,2.246,7.36,0.0977
15759,53.1551437,-27.7755318,7480.93,12773.7,1.935,7.9,0.0631
32247,53.1551323,-27.7606602,7481.2,13666,6.396,9.69,2.089
15087,53.1551323,-27.7801533,7481.55,12496.4,2.542,8.15,0.6918
